NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ATG,Antigua and Barbuda,2016,2016,87.55393,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ATG,Antigua and Barbuda,2017,2017,90.81978,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ATG,Antigua and Barbuda,2018,2018,87.20609,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ATG,Antigua and Barbuda,2019,2019,87.31054,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MYS,Malaysia,2016,2016,86.17918,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MYS,Malaysia,2017,2017,86.85272,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MYS,Malaysia,2018,2018,86.37165,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MYS,Malaysia,2019,2019,87.92178,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MYS,Malaysia,2020,2020,88.75958,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MYS,Malaysia,2021,2021,90.66197,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40525,Arab States,2016,2016,63.08896,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40525,Arab States,2017,2017,63.76448,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40525,Arab States,2018,2018,64.06949,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40525,Arab States,2019,2019,64.55946,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40525,Arab States,2020,2020,65.10471,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",POL,Poland,2016,2016,96.68803,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",POL,Poland,2017,2017,96.78729,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",POL,Poland,2018,2018,97.92172,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",POL,Poland,2019,2019,96.71137,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",POL,Poland,2020,2020,97.66323,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDV,Maldives,2016,2016,97.29294,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDV,Maldives,2017,2017,95.87145,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDV,Maldives,2018,2018,96.58282,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDV,Maldives,2019,2019,97.99647,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDV,Maldives,2020,2020,99.90597,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",IRN,Iran (Islamic Republic of),2016,2016,99.7847,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",IRN,Iran (Islamic Republic of),2017,2017,99.77089,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",IRN,Iran (Islamic Republic of),2019,2019,99.92274,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",IRN,Iran (Islamic Republic of),2020,2020,99.85893,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BDI,Burundi,2016,2016,37.42212,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BDI,Burundi,2017,2017,40.53584,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BDI,Burundi,2018,2018,39.54075,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BDI,Burundi,2019,2019,35.27772,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BDI,Burundi,2020,2020,38.19437,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",DOM,Dominican Republic,2016,2016,74.42437,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",DOM,Dominican Republic,2017,2017,75.69943,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",DOM,Dominican Republic,2018,2018,75.3546,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",DOM,Dominican Republic,2019,2019,77.98333,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",DOM,Dominican Republic,2020,2020,73.68434,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",DOM,Dominican Republic,2021,2021,68.02302,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LUX,Luxembourg,2016,2016,99.76126,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LUX,Luxembourg,2017,2017,99.43191,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LUX,Luxembourg,2018,2018,99.00261,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LUX,Luxembourg,2019,2019,99.37879,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LUX,Luxembourg,2020,2020,99.31767,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CUB,Cuba,2016,2016,76.67861,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CUB,Cuba,2017,2017,78.41669,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CUB,Cuba,2018,2018,79.09933,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CUB,Cuba,2019,2019,82.30059,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CUB,Cuba,2020,2020,85.49383,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CUB,Cuba,2021,2021,81.60096,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GEO,Georgia,2016,2016,97.95282,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GEO,Georgia,2017,2017,99.24104,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GEO,Georgia,2018,2018,99.21379,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GEO,Georgia,2019,2019,99.37314,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GEO,Georgia,2020,2020,99.37691,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GEO,Georgia,2021,2021,98.65874,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",KHM,Cambodia,2020,2020,85.33019,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",KHM,Cambodia,2021,2021,81.67565,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2016,2016,99.53364,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2017,2017,99.81793,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2018,2018,99.76729,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2019,2019,99.89142,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2020,2020,99.95583,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",JAM,Jamaica,2016,2016,76.1371,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",JAM,Jamaica,2017,2017,78.04376,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",JAM,Jamaica,2018,2018,75.49766,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",JAM,Jamaica,2019,2019,76.43546,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",JAM,Jamaica,2021,2021,77.24771,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BFA,Burkina Faso,2016,2016,75.85293,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BFA,Burkina Faso,2017,2017,77.00507,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BFA,Burkina Faso,2018,2018,79.34168,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BFA,Burkina Faso,2019,2019,78.1251,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BFA,Burkina Faso,2020,2020,75.49566,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BFA,Burkina Faso,2021,2021,75.13817,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",CYP,Cyprus,2016,2016,97.68683,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",CYP,Cyprus,2017,2017,99.55162,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",CYP,Cyprus,2018,2018,99.72619,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",CYP,Cyprus,2019,2019,99.35873,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",CYP,Cyprus,2020,2020,99.2468,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",AIA,Anguilla,2019,2019,99.22033,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2017,2017,92.44938,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2018,2018,88.99204,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2019,2019,89.21296,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2020,2020,88.3224,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40640,Northern America ,2016,2016,99.71844,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40640,Northern America ,2017,2017,99.81065,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40640,Northern America ,2018,2018,99.71235,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40640,Northern America ,2019,2019,99.57606,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40640,Northern America ,2020,2020,99.83975,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",AUS,Australia,2016,2016,98.78612,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",AUS,Australia,2017,2017,98.2721,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",AUS,Australia,2018,2018,92.1403,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",AUS,Australia,2019,2019,93.81429,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",AUS,Australia,2020,2020,92.76964,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRA,Brazil,2016,2016,96.59925,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRA,Brazil,2017,2017,96.17524,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRA,Brazil,2018,2018,97.11255,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRA,Brazil,2019,2019,96.75471,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRA,Brazil,2020,2020,96.56774,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40620,Europe,2016,2016,92.73852,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40620,Europe,2017,2017,93.35141,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40620,Europe,2018,2018,93.30039,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40620,Europe,2019,2019,93.51149,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40620,Europe,2020,2020,93.37904,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",JOR,Jordan,2017,2017,68.80365,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",JOR,Jordan,2018,2018,69.20169,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",JOR,Jordan,2019,2019,70.47403,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",JOR,Jordan,2020,2020,72.15083,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",JOR,Jordan,2021,2021,75.88189,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TUV,Tuvalu,2016,2016,69.83957,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TUV,Tuvalu,2017,2017,73.26316,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TUV,Tuvalu,2018,2018,77.21124,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TUV,Tuvalu,2019,2019,69.06475,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TUV,Tuvalu,2020,2020,66.80203,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TUV,Tuvalu,2021,2021,76.45875,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40043,Upper middle income countries,2016,2016,80.40058,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40043,Upper middle income countries,2017,2017,80.785,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40043,Upper middle income countries,2018,2018,81.32947,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40043,Upper middle income countries,2019,2019,81.97659,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40043,Upper middle income countries,2020,2020,82.33276,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",GRD,Grenada,2016,2016,95.17348,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",GRD,Grenada,2017,2017,96.75826,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",GRD,Grenada,2018,2018,99.86463,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",AUT,Austria,2016,2016,99.66262,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",AUT,Austria,2017,2017,99.84415,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",AUT,Austria,2018,2018,99.68779,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",AUT,Austria,2019,2019,99.20335,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",AUT,Austria,2020,2020,98.78213,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MLI,Mali,2016,2016,31.10673,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MLI,Mali,2017,2017,29.23529,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MLI,Mali,2018,2018,24.86951,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VUT,Vanuatu,2018,2018,87.92739,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VUT,Vanuatu,2019,2019,82.04471,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VUT,Vanuatu,2020,2020,74.86937,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VUT,Vanuatu,2021,2021,81.81292,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MLT,Malta,2016,2016,99.70181,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MLT,Malta,2017,2017,99.37501,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MLT,Malta,2018,2018,99.14635,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MLT,Malta,2019,2019,98.46915,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",KOR,Republic of Korea,2016,2016,96.24626,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",KOR,Republic of Korea,2017,2017,94.3684,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",KOR,Republic of Korea,2018,2018,97.25361,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",KOR,Republic of Korea,2019,2019,94.22501,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",KOR,Republic of Korea,2020,2020,97.5579,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",KAZ,Kazakhstan,2016,2016,99.8048,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",KAZ,Kazakhstan,2017,2017,99.17612,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",KAZ,Kazakhstan,2018,2018,99.00939,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",KAZ,Kazakhstan,2019,2019,99.07699,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",KAZ,Kazakhstan,2020,2020,90.38704,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40334,Least Developed Countries,2016,2016,43.63908,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40334,Least Developed Countries,2017,2017,43.87898,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40334,Least Developed Countries,2018,2018,43.8312,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40334,Least Developed Countries,2019,2019,44.04063,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40334,Least Developed Countries,2020,2020,44.32271,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NOR,Norway,2016,2016,92.22808,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NOR,Norway,2017,2017,92.41043,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NOR,Norway,2018,2018,92.40585,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NOR,Norway,2019,2019,91.81878,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NOR,Norway,2020,2020,91.83597,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40041,High income countries,2016,2016,98.34953,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40041,High income countries,2017,2017,98.17319,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40041,High income countries,2018,2018,98.39671,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40041,High income countries,2019,2019,98.23037,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40041,High income countries,2020,2020,98.43398,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COG,Congo,2018,2018,58.621,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MDV,Maldives,2016,2016,84.97452,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MDV,Maldives,2017,2017,95.54976,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MDV,Maldives,2018,2018,93.34848,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MDV,Maldives,2019,2019,91.37608,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MDV,Maldives,2020,2020,96.27274,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRB,Barbados,2016,2016,96.9069,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRB,Barbados,2017,2017,98.18724,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRB,Barbados,2018,2018,96.16725,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRB,Barbados,2019,2019,94.98681,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BRB,Barbados,2020,2020,96.33683,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TKL,Tokelau,2016,2016,91.66254,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TKL,Tokelau,2019,2019,96.98413,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TKL,Tokelau,2020,2020,98.15132,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TKL,Tokelau,2021,2021,94.91793,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ROU,Romania,2016,2016,78.78728,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ROU,Romania,2017,2017,79.33394,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ROU,Romania,2018,2018,80.14189,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ROU,Romania,2019,2019,79.78359,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ROU,Romania,2020,2020,79.31091,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TON,Tonga,2019,2019,63.16734,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TON,Tonga,2020,2020,58.64877,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SLE,Sierra Leone,2016,2016,60.51101,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SLE,Sierra Leone,2017,2017,61.40169,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SLE,Sierra Leone,2018,2018,50.97073,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NRU,Nauru,2016,2016,97.19087,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NRU,Nauru,2019,2019,99.268,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NRU,Nauru,2020,2020,95.65499,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",NRU,Nauru,2016,2016,88.54296,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",NRU,Nauru,2019,2019,92.07459,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",YEM,Yemen,2016,2016,71.55685,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",PLW,Palau,2021,2021,94.64668,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SMR,San Marino,2018,2018,39.28571,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SMR,San Marino,2019,2019,40.81986,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SMR,San Marino,2020,2020,42.78988,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SMR,San Marino,2021,2021,38.63636,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BEN,Benin,2020,2020,57.9269,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BEN,Benin,2021,2021,57.6802,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ZWE,Zimbabwe,2016,2016,45.01911,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ZWE,Zimbabwe,2017,2017,47.66046,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ZWE,Zimbabwe,2018,2018,46.45116,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ZWE,Zimbabwe,2019,2019,46.03789,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ZWE,Zimbabwe,2020,2020,44.72364,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ZWE,Zimbabwe,2021,2021,39.42847,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PNG,Papua New Guinea,2016,2016,92.66917,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PNG,Papua New Guinea,2018,2018,97.57271,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NIU,Niue,2016,2016,99.77662,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NIU,Niue,2019,2019,94.16881,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NIU,Niue,2020,2020,99.82653,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NIU,Niue,2021,2021,99.65422,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",PNG,Papua New Guinea,2018,2018,72.47871,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ARM,Armenia,2016,2016,93.97809,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ARM,Armenia,2017,2017,93.83986,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ARM,Armenia,2018,2018,93.09478,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ARM,Armenia,2019,2019,91.12058,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ARM,Armenia,2020,2020,89.52269,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ARM,Armenia,2021,2021,89.33818,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",RUS,Russian Federation,2017,2017,95.82626,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",RUS,Russian Federation,2018,2018,96.81718,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",RUS,Russian Federation,2019,2019,97.52273,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TKL,Tokelau,2016,2016,37.66234,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TKL,Tokelau,2019,2019,58.90411,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TKL,Tokelau,2020,2020,70.42254,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TKL,Tokelau,2021,2021,98.76789,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",UGA,Uganda,2016,2016,87.1613,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",UGA,Uganda,2017,2017,86.09467,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",RWA,Rwanda,2017,2017,75.98703,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",RWA,Rwanda,2018,2018,56.47545,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",RWA,Rwanda,2019,2019,50.20407,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",RWA,Rwanda,2021,2021,61.19441,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",AZE,Azerbaijan,2018,2018,98.80356,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",AZE,Azerbaijan,2019,2019,99.69288,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",AZE,Azerbaijan,2020,2020,99.85317,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",AZE,Azerbaijan,2021,2021,99.60386,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MDG,Madagascar,2016,2016,75.81183,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MDG,Madagascar,2017,2017,76.24766,,
