"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"999977","Official entrance age to upper secondary education (years)","TKM","Turkmenistan","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","TKM","Turkmenistan","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","TKM","Turkmenistan","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","TKM","Turkmenistan","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","TKM","Turkmenistan","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","TKM","Turkmenistan","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","PER","Peru","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","PER","Peru","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","PER","Peru","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","PER","Peru","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","PER","Peru","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","PER","Peru","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","PER","Peru","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","MNG","Mongolia","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","MNG","Mongolia","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","MNG","Mongolia","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","MNG","Mongolia","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","MNG","Mongolia","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","MNG","Mongolia","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","MNG","Mongolia","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","ESP","Spain","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","ESP","Spain","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","ESP","Spain","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","ESP","Spain","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","ESP","Spain","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","ESP","Spain","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","ESP","Spain","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","TON","Tonga","2016","2016",17,,
"999977","Official entrance age to upper secondary education (years)","TON","Tonga","2017","2017",17,,
"999977","Official entrance age to upper secondary education (years)","TON","Tonga","2018","2018",17,,
"999977","Official entrance age to upper secondary education (years)","TON","Tonga","2019","2019",17,,
"999977","Official entrance age to upper secondary education (years)","TON","Tonga","2020","2020",17,,
"999977","Official entrance age to upper secondary education (years)","TON","Tonga","2021","2021",17,,
"999977","Official entrance age to upper secondary education (years)","TON","Tonga","2022","2022",17,,
"999975","Official entrance age to lower secondary education (years)","UKR","Ukraine","2016","2016",10,,
"999975","Official entrance age to lower secondary education (years)","UKR","Ukraine","2017","2017",10,,
"999975","Official entrance age to lower secondary education (years)","UKR","Ukraine","2018","2018",10,,
"999975","Official entrance age to lower secondary education (years)","UKR","Ukraine","2019","2019",10,,
"999975","Official entrance age to lower secondary education (years)","UKR","Ukraine","2020","2020",10,,
"999975","Official entrance age to lower secondary education (years)","UKR","Ukraine","2021","2021",10,,
"999975","Official entrance age to lower secondary education (years)","UKR","Ukraine","2022","2022",10,,
"999975","Official entrance age to lower secondary education (years)","OMN","Oman","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","OMN","Oman","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","OMN","Oman","2018","2018",10,,
"999975","Official entrance age to lower secondary education (years)","OMN","Oman","2019","2019",10,,
"999975","Official entrance age to lower secondary education (years)","OMN","Oman","2020","2020",10,,
"999975","Official entrance age to lower secondary education (years)","OMN","Oman","2021","2021",10,,
"999975","Official entrance age to lower secondary education (years)","OMN","Oman","2022","2022",10,,
"999977","Official entrance age to upper secondary education (years)","ZMB","Zambia","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","ZMB","Zambia","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","ZMB","Zambia","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","ZMB","Zambia","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","ZMB","Zambia","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","ZMB","Zambia","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","ZMB","Zambia","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","ATG","Antigua and Barbuda","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","ATG","Antigua and Barbuda","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","ATG","Antigua and Barbuda","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","ATG","Antigua and Barbuda","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","ATG","Antigua and Barbuda","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","ATG","Antigua and Barbuda","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","ATG","Antigua and Barbuda","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","KEN","Kenya","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","KEN","Kenya","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","KEN","Kenya","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","KEN","Kenya","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","KEN","Kenya","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","KEN","Kenya","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","KEN","Kenya","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","LCA","Saint Lucia","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","LCA","Saint Lucia","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","LCA","Saint Lucia","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","LCA","Saint Lucia","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","LCA","Saint Lucia","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","LCA","Saint Lucia","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","LCA","Saint Lucia","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","SVN","Slovenia","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","SVN","Slovenia","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","SVN","Slovenia","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","SVN","Slovenia","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","SVN","Slovenia","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","SVN","Slovenia","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","SVN","Slovenia","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","AUS","Australia","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","AUS","Australia","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","AUS","Australia","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","AUS","Australia","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","AUS","Australia","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","AUS","Australia","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","AUS","Australia","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","AZE","Azerbaijan","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","AZE","Azerbaijan","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","AZE","Azerbaijan","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","AZE","Azerbaijan","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","AZE","Azerbaijan","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","AZE","Azerbaijan","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","AZE","Azerbaijan","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","BIH","Bosnia and Herzegovina","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","BIH","Bosnia and Herzegovina","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","BIH","Bosnia and Herzegovina","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","BIH","Bosnia and Herzegovina","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","BIH","Bosnia and Herzegovina","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","BIH","Bosnia and Herzegovina","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","BIH","Bosnia and Herzegovina","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","MDV","Maldives","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","MDV","Maldives","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","MDV","Maldives","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","MDV","Maldives","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","MDV","Maldives","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","MDV","Maldives","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","MDV","Maldives","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","CUB","Cuba","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","CUB","Cuba","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","CUB","Cuba","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","CUB","Cuba","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","CUB","Cuba","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","CUB","Cuba","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","CUB","Cuba","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","DOM","Dominican Republic","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","DOM","Dominican Republic","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","DOM","Dominican Republic","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","DOM","Dominican Republic","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","DOM","Dominican Republic","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","DOM","Dominican Republic","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","DOM","Dominican Republic","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","LUX","Luxembourg","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","LUX","Luxembourg","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","LUX","Luxembourg","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","LUX","Luxembourg","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","LUX","Luxembourg","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","LUX","Luxembourg","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","LUX","Luxembourg","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","RUS","Russian Federation","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","RUS","Russian Federation","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","RUS","Russian Federation","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","RUS","Russian Federation","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","RUS","Russian Federation","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","RUS","Russian Federation","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","RUS","Russian Federation","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","FJI","Fiji","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","FJI","Fiji","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","FJI","Fiji","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","FJI","Fiji","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","FJI","Fiji","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","FJI","Fiji","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","FJI","Fiji","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","LBN","Lebanon","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","LBN","Lebanon","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","LBN","Lebanon","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","LBN","Lebanon","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","LBN","Lebanon","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","LBN","Lebanon","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","LBN","Lebanon","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","SAU","Saudi Arabia","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","SAU","Saudi Arabia","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","SAU","Saudi Arabia","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","SAU","Saudi Arabia","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","SAU","Saudi Arabia","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","SAU","Saudi Arabia","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","SAU","Saudi Arabia","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","FIN","Finland","2016","2016",13,,
"999975","Official entrance age to lower secondary education (years)","FIN","Finland","2017","2017",13,,
"999975","Official entrance age to lower secondary education (years)","FIN","Finland","2018","2018",13,,
"999975","Official entrance age to lower secondary education (years)","FIN","Finland","2019","2019",13,,
"999975","Official entrance age to lower secondary education (years)","FIN","Finland","2020","2020",13,,
"999975","Official entrance age to lower secondary education (years)","FIN","Finland","2021","2021",13,,
"999975","Official entrance age to lower secondary education (years)","FIN","Finland","2022","2022",13,,
"999975","Official entrance age to lower secondary education (years)","VNM","Viet Nam","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","VNM","Viet Nam","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","VNM","Viet Nam","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","VNM","Viet Nam","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","VNM","Viet Nam","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","VNM","Viet Nam","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","VNM","Viet Nam","2022","2022",11,,
"999975","Official entrance age to lower secondary education (years)","NOR","Norway","2016","2016",13,,
"999975","Official entrance age to lower secondary education (years)","NOR","Norway","2017","2017",13,,
"999975","Official entrance age to lower secondary education (years)","NOR","Norway","2018","2018",13,,
"999975","Official entrance age to lower secondary education (years)","NOR","Norway","2019","2019",13,,
"999975","Official entrance age to lower secondary education (years)","NOR","Norway","2020","2020",13,,
"999975","Official entrance age to lower secondary education (years)","NOR","Norway","2021","2021",13,,
"999975","Official entrance age to lower secondary education (years)","NOR","Norway","2022","2022",13,,
"999975","Official entrance age to lower secondary education (years)","MLI","Mali","2016","2016",13,,
"999975","Official entrance age to lower secondary education (years)","MLI","Mali","2017","2017",13,,
"999975","Official entrance age to lower secondary education (years)","MLI","Mali","2018","2018",13,,
"999975","Official entrance age to lower secondary education (years)","MLI","Mali","2019","2019",13,,
"999975","Official entrance age to lower secondary education (years)","MLI","Mali","2020","2020",13,,
"999975","Official entrance age to lower secondary education (years)","MLI","Mali","2021","2021",13,,
"999975","Official entrance age to lower secondary education (years)","MLI","Mali","2022","2022",13,,
"999977","Official entrance age to upper secondary education (years)","PRI","Puerto Rico","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","PRI","Puerto Rico","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","PRI","Puerto Rico","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","PRI","Puerto Rico","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","PRI","Puerto Rico","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","PRI","Puerto Rico","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","PRI","Puerto Rico","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","EST","Estonia","2016","2016",13,,
"999975","Official entrance age to lower secondary education (years)","EST","Estonia","2017","2017",13,,
"999975","Official entrance age to lower secondary education (years)","EST","Estonia","2018","2018",13,,
"999975","Official entrance age to lower secondary education (years)","EST","Estonia","2019","2019",13,,
"999975","Official entrance age to lower secondary education (years)","EST","Estonia","2020","2020",13,,
"999975","Official entrance age to lower secondary education (years)","EST","Estonia","2021","2021",13,,
"999975","Official entrance age to lower secondary education (years)","EST","Estonia","2022","2022",13,,
"999977","Official entrance age to upper secondary education (years)","HUN","Hungary","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","HUN","Hungary","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","HUN","Hungary","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","HUN","Hungary","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","HUN","Hungary","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","HUN","Hungary","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","HUN","Hungary","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","MSR","Montserrat","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","MSR","Montserrat","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","MSR","Montserrat","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","MSR","Montserrat","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","MSR","Montserrat","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","MSR","Montserrat","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","MSR","Montserrat","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","NPL","Nepal","2016","2016",13,,
"999977","Official entrance age to upper secondary education (years)","NPL","Nepal","2017","2017",13,,
"999977","Official entrance age to upper secondary education (years)","NPL","Nepal","2018","2018",13,,
"999977","Official entrance age to upper secondary education (years)","NPL","Nepal","2019","2019",13,,
"999977","Official entrance age to upper secondary education (years)","NPL","Nepal","2020","2020",13,,
"999977","Official entrance age to upper secondary education (years)","NPL","Nepal","2021","2021",13,,
"999977","Official entrance age to upper secondary education (years)","NPL","Nepal","2022","2022",13,,
"999977","Official entrance age to upper secondary education (years)","VIR","United States Virgin Islands","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","VIR","United States Virgin Islands","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","VIR","United States Virgin Islands","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","VIR","United States Virgin Islands","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","VIR","United States Virgin Islands","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","VIR","United States Virgin Islands","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","TCD","Chad","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","TCD","Chad","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","TCD","Chad","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","TCD","Chad","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","TCD","Chad","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","TCD","Chad","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","TCD","Chad","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","VCT","Saint Vincent and the Grenadines","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","VCT","Saint Vincent and the Grenadines","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","VCT","Saint Vincent and the Grenadines","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","VCT","Saint Vincent and the Grenadines","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","VCT","Saint Vincent and the Grenadines","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","VCT","Saint Vincent and the Grenadines","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","VCT","Saint Vincent and the Grenadines","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","GNQ","Equatorial Guinea","2016","2016",17,,
"999977","Official entrance age to upper secondary education (years)","GNQ","Equatorial Guinea","2017","2017",17,,
"999977","Official entrance age to upper secondary education (years)","GNQ","Equatorial Guinea","2018","2018",17,,
"999977","Official entrance age to upper secondary education (years)","GNQ","Equatorial Guinea","2019","2019",17,,
"999977","Official entrance age to upper secondary education (years)","GNQ","Equatorial Guinea","2020","2020",17,,
"999977","Official entrance age to upper secondary education (years)","GNQ","Equatorial Guinea","2021","2021",17,,
"999977","Official entrance age to upper secondary education (years)","GNQ","Equatorial Guinea","2022","2022",17,,
"999977","Official entrance age to upper secondary education (years)","LSO","Lesotho","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","LSO","Lesotho","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","LSO","Lesotho","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","LSO","Lesotho","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","LSO","Lesotho","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","LSO","Lesotho","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","LSO","Lesotho","2022","2022",16,,
"999977","Official entrance age to upper secondary education (years)","MDG","Madagascar","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","MDG","Madagascar","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","MDG","Madagascar","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","MDG","Madagascar","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","MDG","Madagascar","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","MDG","Madagascar","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","MDG","Madagascar","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","BLR","Belarus","2016","2016",10,,
"999975","Official entrance age to lower secondary education (years)","BLR","Belarus","2017","2017",10,,
"999975","Official entrance age to lower secondary education (years)","BLR","Belarus","2018","2018",10,,
"999975","Official entrance age to lower secondary education (years)","BLR","Belarus","2019","2019",10,,
"999975","Official entrance age to lower secondary education (years)","BLR","Belarus","2020","2020",10,,
"999975","Official entrance age to lower secondary education (years)","BLR","Belarus","2021","2021",10,,
"999975","Official entrance age to lower secondary education (years)","BLR","Belarus","2022","2022",10,,
"999975","Official entrance age to lower secondary education (years)","TKL","Tokelau","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","TKL","Tokelau","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","TKL","Tokelau","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","TKL","Tokelau","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","TKL","Tokelau","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","TKL","Tokelau","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","TKL","Tokelau","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","HTI","Haiti","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","HTI","Haiti","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","HTI","Haiti","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","HTI","Haiti","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","HTI","Haiti","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","HTI","Haiti","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","HTI","Haiti","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","CHE","Switzerland","2016","2016",13,,
"999975","Official entrance age to lower secondary education (years)","CHE","Switzerland","2017","2017",13,,
"999975","Official entrance age to lower secondary education (years)","CHE","Switzerland","2018","2018",13,,
"999975","Official entrance age to lower secondary education (years)","CHE","Switzerland","2019","2019",13,,
"999975","Official entrance age to lower secondary education (years)","CHE","Switzerland","2020","2020",13,,
"999975","Official entrance age to lower secondary education (years)","CHE","Switzerland","2021","2021",13,,
"999975","Official entrance age to lower secondary education (years)","CHE","Switzerland","2022","2022",13,,
"999975","Official entrance age to lower secondary education (years)","GUY","Guyana","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","GUY","Guyana","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","GUY","Guyana","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","GUY","Guyana","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","GUY","Guyana","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","GUY","Guyana","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","GUY","Guyana","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","PNG","Papua New Guinea","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","PNG","Papua New Guinea","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","PNG","Papua New Guinea","2018","2018",17,,
"999977","Official entrance age to upper secondary education (years)","PNG","Papua New Guinea","2019","2019",17,,
"999977","Official entrance age to upper secondary education (years)","PNG","Papua New Guinea","2020","2020",17,,
"999977","Official entrance age to upper secondary education (years)","PNG","Papua New Guinea","2021","2021",17,,
"999977","Official entrance age to upper secondary education (years)","PNG","Papua New Guinea","2022","2022",17,,
"999977","Official entrance age to upper secondary education (years)","TJK","Tajikistan","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","TJK","Tajikistan","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","TJK","Tajikistan","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","TJK","Tajikistan","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","TJK","Tajikistan","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","TJK","Tajikistan","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","TJK","Tajikistan","2022","2022",16,,
"999977","Official entrance age to upper secondary education (years)","UGA","Uganda","2016","2016",17,,
"999977","Official entrance age to upper secondary education (years)","UGA","Uganda","2017","2017",17,,
"999977","Official entrance age to upper secondary education (years)","UGA","Uganda","2018","2018",17,,
"999977","Official entrance age to upper secondary education (years)","UGA","Uganda","2019","2019",17,,
"999977","Official entrance age to upper secondary education (years)","UGA","Uganda","2020","2020",17,,
"999977","Official entrance age to upper secondary education (years)","UGA","Uganda","2021","2021",17,,
"999977","Official entrance age to upper secondary education (years)","UGA","Uganda","2022","2022",17,,
"999977","Official entrance age to upper secondary education (years)","AFG","Afghanistan","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","AFG","Afghanistan","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","AFG","Afghanistan","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","AFG","Afghanistan","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","AFG","Afghanistan","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","AFG","Afghanistan","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","AFG","Afghanistan","2022","2022",16,,
"999977","Official entrance age to upper secondary education (years)","IRN","Iran (Islamic Republic of)","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","IRN","Iran (Islamic Republic of)","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","IRN","Iran (Islamic Republic of)","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","IRN","Iran (Islamic Republic of)","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","IRN","Iran (Islamic Republic of)","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","IRN","Iran (Islamic Republic of)","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","IRN","Iran (Islamic Republic of)","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","ANT","Netherlands Antilles","2016","2016",12,,
